,date,Temp
165,2023-06-15,40.20441436767578
166,2023-06-16,39.7796516418457
167,2023-06-17,39.47903060913086
168,2023-06-18,39.301612854003906
169,2023-06-19,38.95030975341797
170,2023-06-20,38.71307373046875
171,2023-06-21,38.615516662597656
172,2023-06-22,38.348636627197266
173,2023-06-23,37.918487548828125
174,2023-06-24,37.61766815185547
175,2023-06-25,37.445289611816406
176,2023-06-26,37.10426712036133
177,2023-06-27,36.88252258300781
178,2023-06-28,36.80560302734375
179,2023-06-29,36.564414978027344
180,2023-06-30,36.164886474609375
181,2023-07-01,35.89946746826172
182,2023-07-02,35.767066955566406
183,2023-07-03,35.47038269042969
184,2023-07-04,35.29710006713867
185,2023-07-05,35.27248764038086
186,2023-07-06,35.087158203125
187,2023-07-07,34.74672317504883
188,2023-07-08,34.543296813964844
189,2023-07-09,34.47542953491211
190,2023-07-10,34.24546813964844
191,2023-07-11,34.14070129394531
192,2023-07-12,34.186031341552734
193,2023-07-13,34.07167053222656
194,2023-07-14,33.80284881591797
195,2023-07-15,33.67127227783203
196,2023-07-16,33.67512893676758
197,2023-07-17,33.51637268066406
198,2023-07-18,33.48194122314453
199,2023-07-19,33.59636688232422
200,2023-07-20,33.549530029296875
201,2023-07-21,33.346343994140625
202,2023-07-22,33.27822494506836
203,2023-07-23,33.34307861328125
204,2023-07-24,33.24260711669922
205,2023-07-25,33.26353073120117
206,2023-07-26,33.43019104003906
207,2023-07-27,33.43230438232422
208,2023-07-28,33.27465057373047
209,2023-07-29,33.24854278564453
210,2023-07-30,33.35181427001953
211,2023-07-31,33.2861328125
212,2023-08-01,33.33821105957031
213,2023-08-02,33.532413482666016
214,2023-08-03,33.558509826660156
215,2023-08-04,33.421356201171875
216,2023-08-05,33.412384033203125
217,2023-08-06,33.52956008911133
218,2023-08-07,33.47472381591797
219,2023-08-08,33.53474426269531
220,2023-08-09,33.734214782714844
221,2023-08-10,33.76310729980469
222,2023-08-11,33.62652587890625
223,2023-08-12,33.61614227294922
224,2023-08-13,33.73018264770508
225,2023-08-14,33.670738220214844
226,2023-08-15,33.72496795654297
227,2023-08-16,33.9177131652832
228,2023-08-17,33.93922424316406
229,2023-08-18,33.79486846923828
230,2023-08-19,33.77656555175781
231,2023-08-20,33.882781982421875
232,2023-08-21,33.81586456298828
233,2023-08-22,33.8631706237793
234,2023-08-23,34.049747467041016
235,2023-08-24,34.06603240966797
236,2023-08-25,33.917545318603516
237,2023-08-26,33.8963623046875
238,2023-08-27,34.001060485839844
239,2023-08-28,33.93407440185547
240,2023-08-29,33.98283386230469
241,2023-08-30,34.17243576049805
242,2023-08-31,34.193328857421875
243,2023-09-01,34.051029205322266
244,2023-09-02,34.037574768066406
245,2023-09-03,34.151493072509766
246,2023-09-04,34.09513473510742
247,2023-09-05,34.15583038330078
248,2023-09-06,34.358543395996094
249,2023-09-07,34.393592834472656
250,2023-09-08,34.266326904296875
251,2023-09-09,34.26860809326172
252,2023-09-10,34.39877700805664
253,2023-09-11,34.35898208618164
254,2023-09-12,34.436344146728516
255,2023-09-13,34.655616760253906
256,2023-09-14,34.706886291503906
257,2023-09-15,34.59529113769531
258,2023-09-16,34.61247253417969
259,2023-09-17,34.75654983520508
260,2023-09-18,34.72946548461914
261,2023-09-19,34.818145751953125
262,2023-09-20,35.047142028808594
263,2023-09-21,35.10637664794922
264,2023-09-22,35.00082015991211
265,2023-09-23,35.02197265625
266,2023-09-24,35.16782760620117
267,2023-09-25,35.14022445678711
268,2023-09-26,35.22599792480469
269,2023-09-27,35.44965744018555
270,2023-09-28,35.501075744628906
271,2023-09-29,35.38521194458008
272,2023-09-30,35.39358139038086
273,2023-10-01,35.52421569824219
274,2023-10-02,35.47900390625
275,2023-10-03,35.54487991333008
276,2023-10-04,35.74644470214844
277,2023-10-05,35.773704528808594
278,2023-10-06,35.63177490234375
279,2023-10-07,35.61233139038086
280,2023-10-08,35.71359634399414
281,2023-10-09,35.63766098022461
282,2023-10-10,35.671669006347656
283,2023-10-11,35.840450286865234
284,2023-10-12,35.834259033203125
285,2023-10-13,35.6584358215332
286,2023-10-14,35.60491180419922
287,2023-10-15,35.67216491699219
288,2023-10-16,35.562530517578125
289,2023-10-17,35.56340026855469
290,2023-10-18,35.699851989746094
291,2023-10-19,35.66236114501953
292,2023-10-20,35.456504821777344
293,2023-10-21,35.374427795410156
294,2023-10-22,35.41478729248047
295,2023-10-23,35.280113220214844
296,2023-10-24,35.257957458496094
297,2023-10-25,35.37354278564453
298,2023-10-26,35.31746292114258
299,2023-10-27,35.09539794921875
300,2023-10-28,34.99956130981445
301,2023-10-29,35.02867889404297
302,2023-10-30,34.88529586791992
303,2023-10-31,34.85697555541992
304,2023-11-01,34.96891784667969
305,2023-11-02,34.91167449951172
306,2023-11-03,34.690853118896484
307,2023-11-04,34.59858322143555
308,2023-11-05,34.63347244262695
309,2023-11-06,34.497947692871094
310,2023-11-07,34.47940444946289
311,2023-11-08,34.602882385253906
312,2023-11-09,34.558746337890625
313,2023-11-10,34.3524169921875
314,2023-11-11,34.27580261230469
315,2023-11-12,34.32730484008789
316,2023-11-13,34.20911407470703
317,2023-11-14,34.208412170410156
318,2023-11-15,34.349998474121094
319,2023-11-16,34.32402038574219
320,2023-11-17,34.135658264160156
321,2023-11-18,34.07661437988281
322,2023-11-19,34.14506530761719
323,2023-11-20,34.04301071166992
324,2023-11-21,34.05743408203125
325,2023-11-22,34.21295928955078
326,2023-11-23,34.199581146240234
